province	segment	postalcode	stationid	distance
NL	3	A1E1T7	6774	17.3506690001
NL	3	A1E1T7	10887	17.3506690002
NL	3	A1E1T7	49629	17.3706690001
NL	3	A1E1T7	6787	17.9306690001
NL	3	A1E1T7	53502	17.9306690002
NL	3	A1E1T7	53507	17.9306690003
NL	3	A1E1T7	6799	19.0306690001
NL	3	A1E1T7	6595	19.5506690001
NL	3	A1E1T8	6672	0.1369648701
NL	3	A1E1T8	6681	0.1760090901
NL	3	A1E1T8	6694	0.4430351301
NL	3	A1E1T8	6730	0.4430351302
NL	3	A1E1T8	6658	0.4730351301
NL	3	A1E1T8	6602	0.5730351301
NL	3	A1E1T8	6659	0.5730351302
NL	3	A1E1T8	6559	0.6330351301
NL	3	A1E1T8	6731	0.8660090901
NL	3	A1E1T8	6748	1.0660090901
NL	3	A1E1T8	6753	1.2630351301
NL	3	A1E1T8	6682	1.3630351301
NL	3	A1E1T8	6754	1.4230351301
NL	3	A1E1T8	6671	1.4960090901
NL	3	A1E1T8	10113	1.5130351301
NL	3	A1E1T8	6556	1.5230351301
NL	3	A1E1T8	6557	1.5230351302
NL	3	A1E1T8	6725	1.6730351301
NL	3	A1E1T8	6599	1.7660090901
NL	3	A1E1T8	6578	1.9130351301
NL	3	A1E1T8	6669	1.9660090901
NL	3	A1E1T8	10909	2.0830351301
NL	3	A1E1T8	6575	2.2330351301
NL	3	A1E1T8	6696	2.2360090901
NL	3	A1E1T8	6702	2.5330351301
NL	3	A1E1T8	6676	2.8030351301
NL	3	A1E1T8	6635	2.9530351301
NL	3	A1E1T8	6667	3.0830351301
NL	3	A1E1T8	50088	3.2260090901
NL	3	A1E1T8	30346	3.2360090901
NL	3	A1E1T8	6633	3.2460090901
NL	3	A1E1T8	6594	3.3860090901
NL	3	A1E1T8	55398	3.4360090901
NL	3	A1E1T8	6634	3.4660090901
NL	3	A1E1T8	6636	3.5460090901
NL	3	A1E1T8	6937	4.4160090901
NL	3	A1E1T8	6666	4.9460090901
NL	3	A1E1T8	6582	5.0360090901
NL	3	A1E1T8	6646	5.0660090901
NL	3	A1E1T8	50678	5.0760090901
NL	3	A1E1T8	6755	5.2060090901
NL	3	A1E1T8	6668	5.3060090901
NL	3	A1E1T8	6733	5.3060090902
NL	3	A1E1T8	6581	5.3960090901
NL	3	A1E1T8	6579	5.4060090901
NL	3	A1E1T8	6660	5.5260090901
NL	3	A1E1T8	5020	5.9760090901
NL	3	A1E1T8	6644	5.9960090901
NL	3	A1E1T8	6663	6.2660090901
NL	3	A1E1T8	6665	6.3660090901
NL	3	A1E1T8	6734	6.3660090902
NL	3	A1E1T8	6664	6.4060090901
NL	3	A1E1T8	6693	6.4360090901
NL	3	A1E1T8	54640	6.4360090902
NL	3	A1E1T8	6695	6.4860090901
NL	3	A1E1T8	6616	6.5060090901
NL	3	A1E1T8	6717	6.6160090901
NL	3	A1E1T8	6706	6.7060090901
NL	3	A1E1T8	6741	6.7160090901
NL	3	A1E1T8	6932	6.7160090902
NL	3	A1E1T8	6670	6.7560090901
NL	3	A1E1T8	6740	6.7960090901
NL	3	A1E1T8	52759	6.8060090901
NL	3	A1E1T8	47607	6.8460090901
NL	3	A1E1T8	6705	7.1660090901
NL	3	A1E1T8	6938	7.1660090902
NL	3	A1E1T8	6783	7.8460090901
NL	3	A1E1T8	10227	7.8460090902
NL	3	A1E1T8	51918	7.8660090901
NL	3	A1E1T8	6803	8.0160090901
NL	3	A1E1T8	6804	8.0160090902
NL	3	A1E1T8	6789	13.3860090901
NL	3	A1E1T8	6788	13.3960090901
NL	3	A1E1T8	6779	14.2160090901
NL	3	A1E1T8	6781	15.3860090901
NL	3	A1E1T8	6940	17.2160090901
NL	3	A1E1T8	6774	17.3660090901
NL	3	A1E1T8	10887	17.3660090902
NL	3	A1E1T8	49629	17.3860090901
NL	3	A1E1T8	6787	17.9460090901
NL	3	A1E1T8	53502	17.9460090902
NL	3	A1E1T8	53507	17.9460090903
NL	3	A1E1T8	6799	19.0460090901
NL	3	A1E1T8	6595	19.5660090901
NL	3	A1E1T9	6672	0.1371000001
NL	3	A1E1T9	6681	0.1744640001
NL	3	A1E1T9	6694	0.4429000001
NL	3	A1E1T9	6730	0.4429000002
NL	3	A1E1T9	6658	0.4729000001
NL	3	A1E1T9	6602	0.5729000001
NL	3	A1E1T9	6659	0.5729000002
NL	3	A1E1T9	6559	0.6329000001
NL	3	A1E1T9	6731	0.8644640001
NL	3	A1E1T9	6748	1.0644640001
NL	3	A1E1T9	6753	1.2629000001
NL	3	A1E1T9	6682	1.3629000001
NL	3	A1E1T9	6754	1.4229000001
NL	3	A1E1T9	6671	1.4944640001
NL	3	A1E1T9	10113	1.5129000001
NL	3	A1E1T9	6556	1.5229000001
NL	3	A1E1T9	6557	1.5229000002
NL	3	A1E1T9	6725	1.6729000001
NL	3	A1E1T9	6599	1.7644640001
NL	3	A1E1T9	6578	1.9129000001
NL	3	A1E1T9	6669	1.9644640001
NL	3	A1E1T9	10909	2.0829000001
NL	3	A1E1T9	6575	2.2329000001
NL	3	A1E1T9	6696	2.2344640001
NL	3	A1E1T9	6702	2.5329000001
NL	3	A1E1T9	6676	2.8029000001
NL	3	A1E1T9	6635	2.9529000001
NL	3	A1E1T9	6667	3.0829000001
NL	3	A1E1T9	50088	3.2244640001
NL	3	A1E1T9	30346	3.2344640001
NL	3	A1E1T9	6633	3.2444640001
NL	3	A1E1T9	6594	3.3844640001
NL	3	A1E1T9	55398	3.4344640001
NL	3	A1E1T9	6634	3.4644640001
NL	3	A1E1T9	6636	3.5444640001
NL	3	A1E1T9	6937	4.4144640001
NL	3	A1E1T9	6666	4.9444640001
NL	3	A1E1T9	6582	5.0344640001
NL	3	A1E1T9	6646	5.0644640001
NL	3	A1E1T9	50678	5.0744640001
NL	3	A1E1T9	6755	5.2044640001
NL	3	A1E1T9	6668	5.3044640001
NL	3	A1E1T9	6733	5.3044640002
NL	3	A1E1T9	6581	5.3944640001
NL	3	A1E1T9	6579	5.4044640001
NL	3	A1E1T9	6660	5.5244640001
NL	3	A1E1T9	5020	5.9744640001
NL	3	A1E1T9	6644	5.9944640001
NL	3	A1E1T9	6663	6.2644640001
NL	3	A1E1T9	6665	6.3644640001
NL	3	A1E1T9	6734	6.3644640002
NL	3	A1E1T9	6664	6.4044640001
NL	3	A1E1T9	6693	6.4344640001
NL	3	A1E1T9	54640	6.4344640002
NL	3	A1E1T9	6695	6.4844640001
NL	3	A1E1T9	6616	6.5044640001
NL	3	A1E1T9	6717	6.6144640001
NL	3	A1E1T9	6706	6.7044640001
NL	3	A1E1T9	6741	6.7144640001
NL	3	A1E1T9	6932	6.7144640002
NL	3	A1E1T9	6670	6.7544640001
NL	3	A1E1T9	6740	6.7944640001
NL	3	A1E1T9	52759	6.8044640001
NL	3	A1E1T9	47607	6.8444640001
NL	3	A1E1T9	6705	7.1644640001
NL	3	A1E1T9	6938	7.1644640002
NL	3	A1E1T9	6783	7.8444640001
NL	3	A1E1T9	10227	7.8444640002
NL	3	A1E1T9	51918	7.8644640001
NL	3	A1E1T9	6803	8.0144640001
NL	3	A1E1T9	6804	8.0144640002
NL	3	A1E1T9	6789	13.3844640001
NL	3	A1E1T9	6788	13.3944640001
NL	3	A1E1T9	6779	14.2144640001
NL	3	A1E1T9	6781	15.3844640001
NL	3	A1E1T9	6940	17.2144640001
NL	3	A1E1T9	6774	17.3644640001
NL	3	A1E1T9	10887	17.3644640002
NL	3	A1E1T9	49629	17.3844640001
NL	3	A1E1T9	6787	17.9444640001
NL	3	A1E1T9	53502	17.9444640002
NL	3	A1E1T9	53507	17.9444640003
NL	3	A1E1T9	6799	19.0444640001
NL	3	A1E1T9	6595	19.5644640001
NL	3	A1E1V1	6681	0.1637860001
NL	3	A1E1V1	6672	0.1664340001
NL	3	A1E1V1	6694	0.4135660001
NL	3	A1E1V1	6730	0.4135660002
NL	3	A1E1V1	6658	0.4435660001
NL	3	A1E1V1	6602	0.5435660001
NL	3	A1E1V1	6659	0.5435660002
NL	3	A1E1V1	6559	0.6035660001
NL	3	A1E1V1	6731	0.8537860001
NL	3	A1E1V1	6748	1.0537860001
NL	3	A1E1V1	6753	1.2335660001
NL	3	A1E1V1	6682	1.3335660001
NL	3	A1E1V1	6754	1.3935660001
NL	3	A1E1V1	10113	1.4835660001
NL	3	A1E1V1	6671	1.4837860001
NL	3	A1E1V1	6556	1.4935660001
NL	3	A1E1V1	6557	1.4935660002
NL	3	A1E1V1	6725	1.6435660001
NL	3	A1E1V1	6599	1.7537860001
NL	3	A1E1V1	6578	1.8835660001
NL	3	A1E1V1	6669	1.9537860001
NL	3	A1E1V1	10909	2.0535660001
NL	3	A1E1V1	6575	2.2035660001
NL	3	A1E1V1	6696	2.2237860001
NL	3	A1E1V1	6702	2.5035660001
NL	3	A1E1V1	6676	2.7735660001
NL	3	A1E1V1	6635	2.9235660001
NL	3	A1E1V1	6667	3.0535660001
NL	3	A1E1V1	50088	3.2137860001
NL	3	A1E1V1	30346	3.2237860001
NL	3	A1E1V1	6633	3.2337860001
NL	3	A1E1V1	6594	3.3737860001
NL	3	A1E1V1	55398	3.4237860001
NL	3	A1E1V1	6634	3.4537860001
NL	3	A1E1V1	6636	3.5337860001
NL	3	A1E1V1	6937	4.4037860001
NL	3	A1E1V1	6666	4.9337860001
NL	3	A1E1V1	6582	5.0237860001
NL	3	A1E1V1	6646	5.0537860001
NL	3	A1E1V1	50678	5.0637860001
NL	3	A1E1V1	6755	5.1937860001
NL	3	A1E1V1	6668	5.2937860001
NL	3	A1E1V1	6733	5.2937860002
NL	3	A1E1V1	6581	5.3837860001
NL	3	A1E1V1	6579	5.3937860001
NL	3	A1E1V1	6660	5.5137860001
NL	3	A1E1V1	5020	5.9637860001
NL	3	A1E1V1	6644	5.9837860001
NL	3	A1E1V1	6663	6.2537860001
NL	3	A1E1V1	6665	6.3537860001
NL	3	A1E1V1	6734	6.3537860002
NL	3	A1E1V1	6664	6.3937860001
NL	3	A1E1V1	6693	6.4237860001
NL	3	A1E1V1	54640	6.4237860002
NL	3	A1E1V1	6695	6.4737860001
NL	3	A1E1V1	6616	6.4937860001
NL	3	A1E1V1	6717	6.6037860001
NL	3	A1E1V1	6706	6.6937860001
NL	3	A1E1V1	6741	6.7037860001
NL	3	A1E1V1	6932	6.7037860002
NL	3	A1E1V1	6670	6.7437860001
NL	3	A1E1V1	6740	6.7837860001
NL	3	A1E1V1	52759	6.7937860001
NL	3	A1E1V1	47607	6.8337860001
NL	3	A1E1V1	6705	7.1537860001
NL	3	A1E1V1	6938	7.1537860002
NL	3	A1E1V1	6783	7.8337860001
NL	3	A1E1V1	10227	7.8337860002
NL	3	A1E1V1	51918	7.8537860001
NL	3	A1E1V1	6803	8.0037860001
NL	3	A1E1V1	6804	8.0037860002
NL	3	A1E1V1	6789	13.3737860001
NL	3	A1E1V1	6788	13.3837860001
NL	3	A1E1V1	6779	14.2037860001
NL	3	A1E1V1	6781	15.3737860001
NL	3	A1E1V1	6940	17.2037860001
NL	3	A1E1V1	6774	17.3537860001
NL	3	A1E1V1	10887	17.3537860002
NL	3	A1E1V1	49629	17.3737860001
NL	3	A1E1V1	6787	17.9337860001
NL	3	A1E1V1	53502	17.9337860002
NL	3	A1E1V1	53507	17.9337860003
NL	3	A1E1V1	6799	19.0337860001
NL	3	A1E1V1	6595	19.5537860001
NL	3	A1E1V2	6672	0.1515730001
NL	3	A1E1V2	6681	0.1658750001
NL	3	A1E1V2	6694	0.4284270001
NL	3	A1E1V2	6730	0.4284270002
NL	3	A1E1V2	6658	0.4584270001
NL	3	A1E1V2	6602	0.5584270001
NL	3	A1E1V2	6659	0.5584270002
NL	3	A1E1V2	6559	0.6184270001
NL	3	A1E1V2	6731	0.8558750001
NL	3	A1E1V2	6748	1.0558750001
NL	3	A1E1V2	6753	1.2484270001
NL	3	A1E1V2	6682	1.3484270001
NL	3	A1E1V2	6754	1.4084270001
NL	3	A1E1V2	6671	1.4858750001
NL	3	A1E1V2	10113	1.4984270001
NL	3	A1E1V2	6556	1.5084270001
NL	3	A1E1V2	6557	1.5084270002
NL	3	A1E1V2	6725	1.6584270001
NL	3	A1E1V2	6599	1.7558750001
NL	3	A1E1V2	6578	1.8984270001
NL	3	A1E1V2	6669	1.9558750001
NL	3	A1E1V2	10909	2.0684270001
NL	3	A1E1V2	6575	2.2184270001
NL	3	A1E1V2	6696	2.2258750001
NL	3	A1E1V2	6702	2.5184270001
NL	3	A1E1V2	6676	2.7884270001
NL	3	A1E1V2	6635	2.9384270001
NL	3	A1E1V2	6667	3.0684270001
NL	3	A1E1V2	50088	3.2158750001
NL	3	A1E1V2	30346	3.2258750001
NL	3	A1E1V2	6633	3.2358750001
NL	3	A1E1V2	6594	3.3758750001
NL	3	A1E1V2	55398	3.4258750001
NL	3	A1E1V2	6634	3.4558750001
NL	3	A1E1V2	6636	3.5358750001
NL	3	A1E1V2	6937	4.4058750001
NL	3	A1E1V2	6666	4.9358750001
NL	3	A1E1V2	6582	5.0258750001
NL	3	A1E1V2	6646	5.0558750001
NL	3	A1E1V2	50678	5.0658750001
NL	3	A1E1V2	6755	5.1958750001
NL	3	A1E1V2	6668	5.2958750001
NL	3	A1E1V2	6733	5.2958750002
NL	3	A1E1V2	6581	5.3858750001
NL	3	A1E1V2	6579	5.3958750001
NL	3	A1E1V2	6660	5.5158750001
NL	3	A1E1V2	5020	5.9658750001
NL	3	A1E1V2	6644	5.9858750001
NL	3	A1E1V2	6663	6.2558750001
NL	3	A1E1V2	6665	6.3558750001
NL	3	A1E1V2	6734	6.3558750002
NL	3	A1E1V2	6664	6.3958750001
NL	3	A1E1V2	6693	6.4258750001
NL	3	A1E1V2	54640	6.4258750002
NL	3	A1E1V2	6695	6.4758750001
NL	3	A1E1V2	6616	6.4958750001
NL	3	A1E1V2	6717	6.6058750001
NL	3	A1E1V2	6706	6.6958750001
NL	3	A1E1V2	6741	6.7058750001
NL	3	A1E1V2	6932	6.7058750002
NL	3	A1E1V2	6670	6.7458750001
NL	3	A1E1V2	6740	6.7858750001
NL	3	A1E1V2	52759	6.7958750001
NL	3	A1E1V2	47607	6.8358750001
NL	3	A1E1V2	6705	7.1558750001
NL	3	A1E1V2	6938	7.1558750002
NL	3	A1E1V2	6783	7.8358750001
NL	3	A1E1V2	10227	7.8358750002
NL	3	A1E1V2	51918	7.8558750001
NL	3	A1E1V2	6803	8.0058750001
NL	3	A1E1V2	6804	8.0058750002
NL	3	A1E1V2	6789	13.3758750001
NL	3	A1E1V2	6788	13.3858750001
NL	3	A1E1V2	6779	14.2058750001
NL	3	A1E1V2	6781	15.3758750001
NL	3	A1E1V2	6940	17.2058750001
NL	3	A1E1V2	6774	17.3558750001
NL	3	A1E1V2	10887	17.3558750002
NL	3	A1E1V2	49629	17.3758750001
NL	3	A1E1V2	6787	17.9358750001
NL	3	A1E1V2	53502	17.9358750002
NL	3	A1E1V2	53507	17.9358750003
NL	3	A1E1V2	6799	19.0358750001
NL	3	A1E1V2	6595	19.5558750001
NL	3	A1E1V3	6672	0.1531957501
NL	3	A1E1V3	6681	0.1657823501
NL	3	A1E1V3	6694	0.4268042501
NL	3	A1E1V3	6730	0.4268042502
NL	3	A1E1V3	6658	0.4568042501
NL	3	A1E1V3	6602	0.5568042501
NL	3	A1E1V3	6659	0.5568042502
NL	3	A1E1V3	6559	0.6168042501
NL	3	A1E1V3	6731	0.8557823501
NL	3	A1E1V3	6748	1.0557823501
NL	3	A1E1V3	6753	1.2468042501
NL	3	A1E1V3	6682	1.3468042501
NL	3	A1E1V3	6754	1.4068042501
NL	3	A1E1V3	6671	1.4857823501
NL	3	A1E1V3	10113	1.4968042501
NL	3	A1E1V3	6556	1.5068042501
NL	3	A1E1V3	6557	1.5068042502
NL	3	A1E1V3	6725	1.6568042501
NL	3	A1E1V3	6599	1.7557823501
NL	3	A1E1V3	6578	1.8968042501
NL	3	A1E1V3	6669	1.9557823501
NL	3	A1E1V3	10909	2.0668042501
NL	3	A1E1V3	6575	2.2168042501
NL	3	A1E1V3	6696	2.2257823501
NL	3	A1E1V3	6702	2.5168042501
NL	3	A1E1V3	6676	2.7868042501
NL	3	A1E1V3	6635	2.9368042501
NL	3	A1E1V3	6667	3.0668042501
NL	3	A1E1V3	50088	3.2157823501
NL	3	A1E1V3	30346	3.2257823501
NL	3	A1E1V3	6633	3.2357823501
NL	3	A1E1V3	6594	3.3757823501
NL	3	A1E1V3	55398	3.4257823501
NL	3	A1E1V3	6634	3.4557823501
NL	3	A1E1V3	6636	3.5357823501
NL	3	A1E1V3	6937	4.4057823501
NL	3	A1E1V3	6666	4.9357823501
NL	3	A1E1V3	6582	5.0257823501
NL	3	A1E1V3	6646	5.0557823501
NL	3	A1E1V3	50678	5.0657823501
NL	3	A1E1V3	6755	5.1957823501
NL	3	A1E1V3	6668	5.2957823501
NL	3	A1E1V3	6733	5.2957823502
NL	3	A1E1V3	6581	5.3857823501
NL	3	A1E1V3	6579	5.3957823501
NL	3	A1E1V3	6660	5.5157823501
NL	3	A1E1V3	5020	5.9657823501
NL	3	A1E1V3	6644	5.9857823501
NL	3	A1E1V3	6663	6.2557823501
NL	3	A1E1V3	6665	6.3557823501
NL	3	A1E1V3	6734	6.3557823502
NL	3	A1E1V3	6664	6.3957823501
NL	3	A1E1V3	6693	6.4257823501
NL	3	A1E1V3	54640	6.4257823502
NL	3	A1E1V3	6695	6.4757823501
NL	3	A1E1V3	6616	6.4957823501
NL	3	A1E1V3	6717	6.6057823501
NL	3	A1E1V3	6706	6.6957823501
NL	3	A1E1V3	6741	6.7057823501
NL	3	A1E1V3	6932	6.7057823502
NL	3	A1E1V3	6670	6.7457823501
NL	3	A1E1V3	6740	6.7857823501
NL	3	A1E1V3	52759	6.7957823501
NL	3	A1E1V3	47607	6.8357823501
NL	3	A1E1V3	6705	7.1557823501
NL	3	A1E1V3	6938	7.1557823502
NL	3	A1E1V3	6783	7.8357823501
NL	3	A1E1V3	10227	7.8357823502
NL	3	A1E1V3	51918	7.8557823501
NL	3	A1E1V3	6803	8.0057823501
NL	3	A1E1V3	6804	8.0057823502
NL	3	A1E1V3	6789	13.3757823501
NL	3	A1E1V3	6788	13.3857823501
NL	3	A1E1V3	6779	14.2057823501
NL	3	A1E1V3	6781	15.3757823501
NL	3	A1E1V3	6940	17.2057823501
NL	3	A1E1V3	6774	17.3557823501
NL	3	A1E1V3	10887	17.3557823502
NL	3	A1E1V3	49629	17.3757823501
NL	3	A1E1V3	6787	17.9357823501
NL	3	A1E1V3	53502	17.9357823502
NL	3	A1E1V3	53507	17.9357823503
NL	3	A1E1V3	6799	19.0357823501
NL	3	A1E1V3	6595	19.5557823501
NL	3	A1E1V4	6672	0.1553732101
NL	3	A1E1V4	6681	0.1657378501
NL	3	A1E1V4	6694	0.4246267901
NL	3	A1E1V4	6730	0.4246267902
NL	3	A1E1V4	6658	0.4546267901
NL	3	A1E1V4	6602	0.5546267901
NL	3	A1E1V4	6659	0.5546267902
NL	3	A1E1V4	6559	0.6146267901
NL	3	A1E1V4	6731	0.8557378501
NL	3	A1E1V4	6748	1.0557378501
NL	3	A1E1V4	6753	1.2446267901
NL	3	A1E1V4	6682	1.3446267901
NL	3	A1E1V4	6754	1.4046267901
NL	3	A1E1V4	6671	1.4857378501
NL	3	A1E1V4	10113	1.4946267901
NL	3	A1E1V4	6556	1.5046267901
NL	3	A1E1V4	6557	1.5046267902
NL	3	A1E1V4	6725	1.6546267901
NL	3	A1E1V4	6599	1.7557378501
NL	3	A1E1V4	6578	1.8946267901
NL	3	A1E1V4	6669	1.9557378501
NL	3	A1E1V4	10909	2.0646267901
NL	3	A1E1V4	6575	2.2146267901
NL	3	A1E1V4	6696	2.2257378501
NL	3	A1E1V4	6702	2.5146267901
NL	3	A1E1V4	6676	2.7846267901
NL	3	A1E1V4	6635	2.9346267901
NL	3	A1E1V4	6667	3.0646267901
NL	3	A1E1V4	50088	3.2157378501
NL	3	A1E1V4	30346	3.2257378501
NL	3	A1E1V4	6633	3.2357378501
NL	3	A1E1V4	6594	3.3757378501
NL	3	A1E1V4	55398	3.4257378501
NL	3	A1E1V4	6634	3.4557378501
NL	3	A1E1V4	6636	3.5357378501
NL	3	A1E1V4	6937	4.4057378501
NL	3	A1E1V4	6666	4.9357378501
NL	3	A1E1V4	6582	5.0257378501
NL	3	A1E1V4	6646	5.0557378501
NL	3	A1E1V4	50678	5.0657378501
NL	3	A1E1V4	6755	5.1957378501
NL	3	A1E1V4	6668	5.2957378501
NL	3	A1E1V4	6733	5.2957378502
NL	3	A1E1V4	6581	5.3857378501
NL	3	A1E1V4	6579	5.3957378501
NL	3	A1E1V4	6660	5.5157378501
NL	3	A1E1V4	5020	5.9657378501
NL	3	A1E1V4	6644	5.9857378501
NL	3	A1E1V4	6663	6.2557378501
NL	3	A1E1V4	6665	6.3557378501
NL	3	A1E1V4	6734	6.3557378502
NL	3	A1E1V4	6664	6.3957378501
NL	3	A1E1V4	6693	6.4257378501
NL	3	A1E1V4	54640	6.4257378502
NL	3	A1E1V4	6695	6.4757378501
NL	3	A1E1V4	6616	6.4957378501
NL	3	A1E1V4	6717	6.6057378501
NL	3	A1E1V4	6706	6.6957378501
NL	3	A1E1V4	6741	6.7057378501
NL	3	A1E1V4	6932	6.7057378502
NL	3	A1E1V4	6670	6.7457378501
NL	3	A1E1V4	6740	6.7857378501
NL	3	A1E1V4	52759	6.7957378501
NL	3	A1E1V4	47607	6.8357378501
NL	3	A1E1V4	6705	7.1557378501
NL	3	A1E1V4	6938	7.1557378502
NL	3	A1E1V4	6783	7.8357378501
NL	3	A1E1V4	10227	7.8357378502
NL	3	A1E1V4	51918	7.8557378501
NL	3	A1E1V4	6803	8.0057378501
NL	3	A1E1V4	6804	8.0057378502
NL	3	A1E1V4	6789	13.3757378501
NL	3	A1E1V4	6788	13.3857378501
NL	3	A1E1V4	6779	14.2057378501
NL	3	A1E1V4	6781	15.3757378501
NL	3	A1E1V4	6940	17.2057378501
NL	3	A1E1V4	6774	17.3557378501
NL	3	A1E1V4	10887	17.3557378502
NL	3	A1E1V4	49629	17.3757378501
NL	3	A1E1V4	6787	17.9357378501
NL	3	A1E1V4	53502	17.9357378502
NL	3	A1E1V4	53507	17.9357378503
NL	3	A1E1V4	6799	19.0357378501
NL	3	A1E1V4	6595	19.5557378501
NL	3	A1E1V5	6672	0.1573729101
NL	3	A1E1V5	6681	0.1657303301
NL	3	A1E1V5	6694	0.4226270901
NL	3	A1E1V5	6730	0.4226270902
NL	3	A1E1V5	6658	0.4526270901
NL	3	A1E1V5	6602	0.5526270901
NL	3	A1E1V5	6659	0.5526270902
NL	3	A1E1V5	6559	0.6126270901
NL	3	A1E1V5	6731	0.8557303301
NL	3	A1E1V5	6748	1.0557303301
NL	3	A1E1V5	6753	1.2426270901
NL	3	A1E1V5	6682	1.3426270901
NL	3	A1E1V5	6754	1.4026270901
NL	3	A1E1V5	6671	1.4857303301
NL	3	A1E1V5	10113	1.4926270901
NL	3	A1E1V5	6556	1.5026270901
NL	3	A1E1V5	6557	1.5026270902
NL	3	A1E1V5	6725	1.6526270901
NL	3	A1E1V5	6599	1.7557303301
NL	3	A1E1V5	6578	1.8926270901
NL	3	A1E1V5	6669	1.9557303301
NL	3	A1E1V5	10909	2.0626270901
NL	3	A1E1V5	6575	2.2126270901
NL	3	A1E1V5	6696	2.2257303301
NL	3	A1E1V5	6702	2.5126270901
NL	3	A1E1V5	6676	2.7826270901
NL	3	A1E1V5	6635	2.9326270901
NL	3	A1E1V5	6667	3.0626270901
NL	3	A1E1V5	50088	3.2157303301
NL	3	A1E1V5	30346	3.2257303301
NL	3	A1E1V5	6633	3.2357303301
NL	3	A1E1V5	6594	3.3757303301
NL	3	A1E1V5	55398	3.4257303301
NL	3	A1E1V5	6634	3.4557303301
NL	3	A1E1V5	6636	3.5357303301
NL	3	A1E1V5	6937	4.4057303301
NL	3	A1E1V5	6666	4.9357303301
NL	3	A1E1V5	6582	5.0257303301
NL	3	A1E1V5	6646	5.0557303301
NL	3	A1E1V5	50678	5.0657303301
NL	3	A1E1V5	6755	5.1957303301
NL	3	A1E1V5	6668	5.2957303301
NL	3	A1E1V5	6733	5.2957303302
NL	3	A1E1V5	6581	5.3857303301
NL	3	A1E1V5	6579	5.3957303301
NL	3	A1E1V5	6660	5.5157303301
NL	3	A1E1V5	5020	5.9657303301
NL	3	A1E1V5	6644	5.9857303301
NL	3	A1E1V5	6663	6.2557303301
NL	3	A1E1V5	6665	6.3557303301
NL	3	A1E1V5	6734	6.3557303302
NL	3	A1E1V5	6664	6.3957303301
NL	3	A1E1V5	6693	6.4257303301
NL	3	A1E1V5	54640	6.4257303302
NL	3	A1E1V5	6695	6.4757303301
NL	3	A1E1V5	6616	6.4957303301
NL	3	A1E1V5	6717	6.6057303301
NL	3	A1E1V5	6706	6.6957303301
NL	3	A1E1V5	6741	6.7057303301
NL	3	A1E1V5	6932	6.7057303302
NL	3	A1E1V5	6670	6.7457303301
NL	3	A1E1V5	6740	6.7857303301
NL	3	A1E1V5	52759	6.7957303301
NL	3	A1E1V5	47607	6.8357303301
NL	3	A1E1V5	6705	7.1557303301
NL	3	A1E1V5	6938	7.1557303302
NL	3	A1E1V5	6783	7.8357303301
NL	3	A1E1V5	10227	7.8357303302
NL	3	A1E1V5	51918	7.8557303301
NL	3	A1E1V5	6803	8.0057303301
NL	3	A1E1V5	6804	8.0057303302
NL	3	A1E1V5	6789	13.3757303301
NL	3	A1E1V5	6788	13.3857303301
NL	3	A1E1V5	6779	14.2057303301
NL	3	A1E1V5	6781	15.3757303301
NL	3	A1E1V5	6940	17.2057303301
NL	3	A1E1V5	6774	17.3557303301
NL	3	A1E1V5	10887	17.3557303302
NL	3	A1E1V5	49629	17.3757303301
NL	3	A1E1V5	6787	17.9357303301
NL	3	A1E1V5	53502	17.9357303302
NL	3	A1E1V5	53507	17.9357303303
NL	3	A1E1V5	6799	19.0357303301
NL	3	A1E1V5	6595	19.5557303301
NL	3	A1E1V6	6672	0.1592877501
NL	3	A1E1V6	6681	0.1654123701
NL	3	A1E1V6	6694	0.4207122501
NL	3	A1E1V6	6730	0.4207122502
NL	3	A1E1V6	6658	0.4507122501
NL	3	A1E1V6	6602	0.5507122501
NL	3	A1E1V6	6659	0.5507122502
NL	3	A1E1V6	6559	0.6107122501
NL	3	A1E1V6	6731	0.8554123701
NL	3	A1E1V6	6748	1.0554123701
NL	3	A1E1V6	6753	1.2407122501
NL	3	A1E1V6	6682	1.3407122501
NL	3	A1E1V6	6754	1.4007122501
NL	3	A1E1V6	6671	1.4854123701
NL	3	A1E1V6	10113	1.4907122501
NL	3	A1E1V6	6556	1.5007122501
NL	3	A1E1V6	6557	1.5007122502
NL	3	A1E1V6	6725	1.6507122501
NL	3	A1E1V6	6599	1.7554123701
NL	3	A1E1V6	6578	1.8907122501
NL	3	A1E1V6	6669	1.9554123701
NL	3	A1E1V6	10909	2.0607122501
NL	3	A1E1V6	6575	2.2107122501
NL	3	A1E1V6	6696	2.2254123701
NL	3	A1E1V6	6702	2.5107122501
NL	3	A1E1V6	6676	2.7807122501
NL	3	A1E1V6	6635	2.9307122501
NL	3	A1E1V6	6667	3.0607122501
NL	3	A1E1V6	50088	3.2154123701
NL	3	A1E1V6	30346	3.2254123701
NL	3	A1E1V6	6633	3.2354123701
NL	3	A1E1V6	6594	3.3754123701
NL	3	A1E1V6	55398	3.4254123701
NL	3	A1E1V6	6634	3.4554123701
NL	3	A1E1V6	6636	3.5354123701
NL	3	A1E1V6	6937	4.4054123701
NL	3	A1E1V6	6666	4.9354123701
NL	3	A1E1V6	6582	5.0254123701
NL	3	A1E1V6	6646	5.0554123701
